Synthetic_D_ORIXCOOR,Synthetic_D_ORIYCOOR,Synthetic_D_DESTXCOOR,Synthetic_D_DESTYCOOR,Synthetic_P_SEXE,Synthetic_P_GRAGE,Synthetic_D_HREDE
382648.2300758362,2295639.2030119896,338654.7451019287,3330164.179265499,1,6,3.8291642885229513
332382.41720199585,2701544.7966456413,343008.2206726074,2909141.949594021,2,78,12.872271196562073
273191.05315208435,2249350.5453169346,267375.2908706665,3203644.468188286,1,59,10.193458405122527
291752.61902809143,2506746.3833093643,380307.37686157227,3279843.8987135887,1,84,21.190613521650526
286031.4671993256,2761753.2190680504,359846.37784957886,3531701.894044876,1,51,8.582565487849983
158095.13974189758,2400498.097062111,199509.8237991333,2681923.875272274,2,77,8.536391914762206
287207.88407325745,2227160.63991189,230778.5694599152,2247249.177545309,1,8,22.2815412310328
342520.3804969788,1978170.1200902464,312644.57750320435,2520597.488880157,1,20,10.3195285688253
307985.2228164673,3007696.7403292656,63191.60211086273,2991628.356873989,1,11,0.04223900729717198
445213.04416656494,2408426.4711141586,403086.73429489136,2631777.306973934,1,27,2.108748100935451
309674.47805404663,2414470.617711544,331136.727809906,2424695.9387362003,1,78,17.871329960838835
357372.0579147339,2358528.696686029,217495.2154159546,2985369.210779667,1,16,12.269202772552328
286844.5520401001,2736194.580435753,281691.52784347534,2790122.1427321434,1,10,14.007169415604572
250583.16040039065,1800155.8886766434,248576.13492012024,2065533.1624746325,2,12,21.175952351667217
299883.16345214844,2926474.334359169,292816.29371643066,2270997.294098139,2,86,3.805022761321905
243055.77325820923,3003662.5179052358,270004.2312145233,3143722.915649414,2,54,7.134681484715336
267882.7290534973,2224455.8667242527,271627.96902656555,2973460.746467113,1,78,8.375590563382554
342990.08893966675,2750603.828370571,234517.4436569214,3994443.812727928,2,77,20.679775734323126
180040.59839248657,2820856.060862541,236013.34738731384,1953550.38395524,1,55,4.263731446417368
141177.45506763458,1830460.266560316,231781.179189682,2164714.601814747,1,88,18.97426981267993
248136.57450675964,1652065.8866763115,321920.156955719,2772495.853960514,1,54,22.791468977155013
307206.702709198,1941834.4405293465,409393.0368423462,3508359.921634197,2,75,7.407476026622168
394771.2426185608,2144717.0490324497,269553.4055233002,3154091.824531555,1,90,0.8147890655128294
284823.3644962311,2048848.834514618,161131.11424446106,3435476.6213297844,1,89,1.2763161202116036
486430.7289123535,2452170.76420784,330115.73600769043,2115636.1497938638,1,58,6.225610118035823
292017.8716182709,2978251.901686192,253361.82165145877,3122147.4255919456,1,76,23.383752071916835
470180.58347702026,2876432.3604106903,284562.5822544098,1279775.7549285889,2,12,10.317649684905732
374728.7397384644,1376861.9431257248,331983.08992385864,2076281.149417162,1,62,6.981786392510117
294016.6895389557,3331555.4064512253,323779.9291610718,2818699.3376016617,2,67,21.63944272020737
179990.04769325256,832907.9402834177,265224.0340709686,1625258.079558611,1,53,5.522303682725379
217566.06149673465,1729734.3784868715,169285.11905670166,2810473.3895659447,2,73,18.642218171259422
281506.4911842346,3408535.012960434,220958.984375,2679265.2826309204,2,38,0.8509402749143778
199458.48631858823,2098896.0075974464,196149.85632896423,1754400.906831026,1,30,15.684153346799214
275363.6782169342,1740143.1983709335,273606.72402381897,3541003.451228142,1,94,18.101889075332583
378896.5349197388,1607053.9222955704,328475.2254486084,2144238.1170094013,1,69,12.97445665228115
312206.87675476074,3123413.873553276,255362.60652542117,1857419.30732131,2,45,14.356020806491218
326646.924495697,2831300.510108471,203972.62620925903,2020251.3018548489,2,43,13.770445182043652
331799.16191101074,2592369.3977594376,181609.6727848053,2167635.444909334,1,57,18.273019224341436
380789.53075408936,2580594.275951385,227660.84122657776,2691956.063747406,1,20,21.812164964596896
296317.1844482422,1608445.4553127289,218376.535654068,2756505.7633519173,2,68,23.135186154803495
237189.10264968872,2464391.6353285317,307504.714012146,3126527.237534523,2,89,17.60905155745318
255097.6221561432,1925187.424004078,281490.55886268616,2636572.1321702003,1,47,16.643931446076518
336134.4699859619,2641623.8557696342,382029.176235199,2887088.7508392334,2,28,2.9144949792973964
304372.2515106201,2040692.1572983265,275881.38031959534,1732973.2862710953,1,16,12.050525904944678
301535.51149368286,2394674.760758877,113274.73866939545,3381423.9739775658,1,89,3.8531179586647726
207685.46509742737,3310061.26755476,136061.57052516937,2427610.3593707085,1,88,6.873488457213032
206260.8008384705,1952370.792120695,258464.4739627838,2038458.0586850643,1,38,4.244646485850738
311007.3571205139,2209593.9882695675,227754.1105747223,3127207.712471485,1,64,9.149577059302437
239379.00114059448,2191455.4318487644,307923.5320091248,2864618.0921792984,1,20,4.018939382808897
458934.61751937866,2445692.4898922443,338248.6228942871,2826209.0284228325,2,61,16.295665777966875
316308.33196640015,2176419.076561928,254354.61449623108,2805239.3904328346,1,96,10.423276517231415
266765.19560813904,2883720.629274845,260292.8285598755,3043955.503284931,1,33,21.43262888080901
194822.68142700195,1977299.8767495155,317454.4577598572,2546027.8312265878,2,77,23.380488326423894
290606.35018348694,2484821.6337561607,262539.8938655853,2341820.055127144,2,59,3.686816814027919
321959.2456817627,2550579.6733498573,229698.64058494568,2166096.959888935,1,35,6.7463204911083245
362587.9888534546,2845126.23167038,284919.01206970215,1793721.3482558727,2,73,8.42763686100028
357328.7849426269,2101118.943363428,267855.7460308075,2986746.3697195053,1,96,19.62873054259262
298609.7221374512,3359365.881919861,96670.48799991608,1911616.3071095943,2,44,8.234382909166305
353654.83808517456,3462294.979631901,370612.1926307678,3629243.1594133377,1,60,16.878799799993303
401398.4446525574,1141947.314977646,242136.04378700256,2841223.5167622566,2,78,21.381169164621888
318205.4762840271,2411463.071405888,319625.9026527405,3720183.053314686,1,12,4.912051904960858
233671.6358661652,1660275.1668989658,333439.38636779785,3453979.4229865074,2,24,18.822834532284112
355069.0059661865,2200347.4807441235,182765.29359817505,3038313.525021076,1,71,10.510246077173672
338841.3910865784,2899251.666903496,369621.1700439453,2842509.8437666893,2,22,16.733452485771352
219619.39978599548,2518341.2174880505,279063.1775856018,2777253.673553467,1,65,10.582679650468954
141228.86407375336,2825538.034260273,142550.12917518616,2677009.7758173943,2,29,21.78062159740098
307459.9390029907,2333353.570669889,363525.15268325806,1435998.7322092056,2,79,22.23135755000805
298141.5157318115,1768801.744401455,194972.88513183597,2650150.7419347763,1,11,9.26811203087752
347440.9823417664,1766011.7971599102,230169.2430973053,1452763.7996673584,2,32,13.98728716118737
200339.4310474396,886207.3248177767,265865.1893138885,4028450.433015824,2,71,0.5027174273070167
277928.76410484314,2115534.155011177,144035.5544090271,3535906.158745289,2,50,11.630811139151913
223340.4998779297,2558925.2014756203,158391.45231246948,2448356.58749938,1,73,12.088539735806826
188997.69234657288,2346196.502923965,272366.1308288574,2163099.2001891136,1,81,18.699185414154787
188385.80894470212,1958643.3947980404,235435.92143058777,2872044.9026823044,1,96,8.655559304807444
290604.3653488159,2447629.779100418,270449.2633342743,3255639.7874951363,1,94,15.070134004552306
306871.31929397583,2268904.0308594704,321663.66624832153,1737695.7823336124,1,67,4.474722497687226
230966.89629554749,3076311.857163906,243702.36444473267,3090108.5247397423,2,18,11.630489958300528
268526.7095565796,1645043.3853268623,362389.1477584839,3049899.337172508,2,34,19.36804805964387
324314.1894340515,3028528.7541747093,268831.3012123108,1980311.245948076,1,47,11.715696634321858
292896.5096473694,2162696.726024151,340606.2846183777,3374163.535773754,2,79,9.358934558161781
221834.18917655945,1974033.1383049488,223558.84957313535,3232213.0997776985,1,75,23.12459466836545
256164.42608833316,1807035.4138314724,322314.1198158264,1850139.6017372608,2,70,3.752661663883847
268810.3621006012,3337878.1654834747,285302.2997379303,2925584.976553917,2,49,16.512455327521142
295119.882106781,1957369.4539666176,181160.8498096466,2089490.9264743328,1,71,20.533262111903873
306516.0517692566,2294702.135503292,189539.85619544983,2384825.918227434,1,15,5.2477857647460775
305669.153213501,1892743.1435883043,407138.72957229614,2689354.967415333,2,7,14.467138815035462
200086.4987373352,2524913.229137659,301362.6699447632,2374559.1570436954,1,50,18.82269040982883
359329.6055793762,1226120.4590648413,275263.0774974823,1499673.1422543526,1,96,14.638936298290684
238370.9554672241,3469150.497019291,192445.68991661072,3388585.934460163,1,40,2.4021901965109196
341412.8427505493,2391009.371042252,345920.5274581909,3413456.1465382576,2,13,10.167457990116809
348702.8007507324,2813086.4133238792,380741.71590805054,2669461.244404316,1,39,12.012866432847167
286659.0504646301,1947684.6899986267,268839.11538124084,2732381.474137306,2,20,7.350613106584093
347435.6894493103,1100369.608208537,307474.458694458,2448941.490113735,1,88,22.677234316555808
319251.859664917,2852880.5876374245,329973.22130203247,2374199.4992792606,2,27,9.521249074660437
208233.3509922028,2670989.484071732,131724.68888759613,2730025.960445404,1,16,12.32993329225557
294382.77530670166,1858940.665781498,277296.7462539673,2878269.1839933395,2,36,11.471364603818968
401053.5840988159,2275374.0477263927,362110.80598831177,1654196.9200968742,1,2,17.198713798724608
291064.0244483948,1916520.1612114904,257138.64016532895,2766785.063624382,1,51,12.845426349253984
212269.2351341248,3245699.0426182747,278934.4494342804,3334666.629612446,2,44,11.238407383958421
339588.04655075073,2102994.607537985,359638.6318206787,2699511.629283428,2,78,23.833523961812773
237407.70268440247,1847138.783723116,236988.2230758667,3431269.604146481,2,18,18.63282703959761
300266.343832016,2024494.254231453,237352.21672058103,3600146.968603134,2,95,18.21974628989956
308573.98557662964,2899352.591276169,219481.39119148251,3550705.647587776,1,85,11.639209850148141
365656.364440918,2224617.9573833942,319199.21684265137,2215867.202609777,2,54,21.76760348064334
327686.79904937744,3119164.9574637413,317838.228225708,2252399.225950241,1,70,22.828536070357245
443057.5137138367,3090399.3704319,351684.1297149658,1601629.8489272594,2,34,4.629625843821918
324929.3808937073,2906842.4030542374,315858.18576812744,3647438.906311989,2,42,15.9360294881491
176079.2260169983,1962241.0428524015,297993.01075935364,2846880.4807662964,2,55,21.285987877222016
230459.8515033722,2242313.6698901653,302510.0474357605,2728067.721784115,2,22,15.743629476723937
329317.2245025635,1811961.5936279297,318981.77909851074,2507680.3925037384,1,56,22.80216604679126
333082.3307037353,2807970.159292221,270603.4724712372,3680447.904467583,2,84,7.6248616259298885
320434.99994277954,2496190.764337778,307987.0467185974,1700309.1130554676,2,33,9.997123860077958
195947.3316669464,1755036.7303788662,297397.5782394409,2467721.069216728,1,67,4.499468562340566
309887.58850097656,1917583.5371017456,351388.2999420166,3445352.8357744217,2,64,6.170129545961735
249432.4927330017,1850808.7609112265,241659.0933799744,3539397.530376911,1,37,4.881631104065096
205879.9271583557,2823138.175010681,136199.39136505127,2743783.175766468,2,49,14.815969208812007
289780.8198928833,2060325.3119289875,287705.89876174927,2986368.9737319946,2,27,11.913724597791525
255365.34237861636,2126283.976942301,311101.806640625,3341280.8459997177,2,76,3.0806900493032177
223200.4706859589,1816944.8109865189,299456.87103271484,3678353.570818901,1,63,4.324306306367509
294649.26171302795,2544083.354979753,288406.7957401276,4169903.58710289,1,53,13.704236959913269
335525.25091171265,2975647.4412083626,265506.4527988434,1951877.4860203264,2,16,8.261253371729925
270887.21442222595,1868759.3839168549,212278.8553237915,3134524.1178274155,2,34,10.172319655407062
236737.1504306793,2023370.0178861616,318795.3476905823,1457214.5645022392,1,28,2.89132051218534
375421.1072921753,2086362.2709214687,202140.0694847107,3269613.5314702988,1,35,8.758745134162753
448030.7583808899,2857812.7311468124,405936.3131523132,2945866.493821144,1,26,8.027924212097954
368784.8930358887,2785412.3386740685,318197.7872848511,3124967.497229576,2,22,4.780205334884528
403066.4210319519,3246613.478600979,451584.1488838196,2455339.636594057,1,69,0.7895689900018135
327031.195640564,2384517.945975065,303056.9677352905,3252470.4563617706,2,20,9.585293465049958
363513.5655403137,2289119.182705879,322039.3900871277,2638196.4029073715,1,62,13.195631353076303
334014.63079452515,2570106.7044734955,424077.91662216187,3154838.3590579038,1,23,16.78863439861151
292783.8568687439,2323305.3260445595,280553.59172821045,2322072.3666250706,1,52,1.4293075586986936
320736.08684539795,2182741.0710155964,241468.13797950745,4161603.0161976814,1,62,1.3787142193341655
391713.0236625672,2450787.029892206,316152.334690094,2358085.0881934166,2,6,13.013296835032035
341936.3026618957,3213142.98081398,219628.48353385925,2600280.645251274,1,15,4.763791659440158
236412.6567840576,1660767.5555050373,220816.7021274567,3480699.609398842,2,81,17.024447750180375
199279.11806106567,3299225.9657382965,184566.62940979004,2803356.9979667664,1,52,10.75596426014038
463407.0043563843,2833590.2700424194,344503.28397750854,1389871.7064261436,2,80,12.413193974617053
271908.1168174744,1708892.7309513092,278288.0549430847,1585389.5882070065,2,9,9.09609645040785
341308.7015151977,3578312.745153904,394117.0697212219,1416248.5970556736,1,72,8.767376094170551
286503.37505340576,2544104.763180017,500.0,2275650.060594082,2,5,15.148894118670292
294534.4631671905,2978977.9455065727,337260.85472106934,3124980.953812599,2,52,16.41450321438712
330383.77809524536,2494626.28364563,400301.0993003845,2420807.444989681,1,72,6.413470942045878
341121.3402748108,2090383.954256773,229096.3773727417,2639375.9947419167,1,5,19.522313869292685
292172.4920272827,2066221.4361131191,268099.2012023926,2295870.717406273,2,83,10.645684298649588
366774.55949783325,2586568.3871507645,201856.1844825745,2210167.8809523582,1,75,8.30287320850769
334654.14094924927,1898873.3817338943,201867.53916740415,2613326.190829277,1,17,3.3652130780113176
343031.8956375122,2481106.2406003475,248459.4051837921,2392424.3001639843,2,38,2.52536423764824
291059.62562561035,2002567.2109425068,244218.01018714905,4136635.549724102,2,50,13.941084917901495
439796.019077301,2913985.096156597,331722.4507331848,2325782.2548151016,1,8,20.110223622821838
327597.1775054932,2996434.8036646843,275367.91610717773,2741198.288500309,1,87,22.47113041369792
304590.1184082031,2741681.196331978,266664.0405654907,2663587.4459147453,1,80,4.960238574760542
293656.05759620667,2378194.8811113834,303155.27963638306,3584238.2291555405,2,8,15.700516485925405
464622.22385406494,2498931.3198029995,292607.617855072,2506887.371599674,1,35,20.503575955753746
283799.458026886,1935936.634272337,223090.4107093811,2091967.3964977264,2,58,8.824493621369067
417828.2623291016,3143606.699705124,278356.0400009155,2777872.0647096634,1,4,15.315151114229256
253703.9284706116,2829734.959006309,389487.8273010254,1532459.6480429173,1,5,2.7238703833119007
297966.26019477844,1910006.4104497435,289001.17325782776,3203482.071697712,2,81,10.717954419823192
347898.2095718384,3054827.810704708,371875.584602356,1553402.8316140175,2,30,4.90268589570801
355641.53242111206,2825881.788790226,361942.43478775024,1802212.2992277143,1,65,8.199357746147385
410028.50580215454,2572560.0842237477,428133.3808898926,2341229.4946312904,1,61,22.423305184216535
403947.6518630981,1037241.0308122636,309956.00271224976,1700843.2476520538,2,61,2.1977094879745835
281682.8911304474,1613992.1670854092,282258.5110664368,2949806.8259954453,1,91,23.979861860580087
278209.1085910797,3851814.430952072,202877.22992897037,2949656.9685935974,2,73,16.690255735008652
280861.3483905792,3375975.587010384,332110.5127334595,3611686.906039715,1,32,18.348155177776054
345124.6266365051,1972628.760367632,361751.2469291687,3886633.339524269,1,0,2.6603144133260175
297317.00468063354,3313554.168343544,279151.24344825745,2941685.7781410217,1,30,16.400933090927957
216418.43366622925,2507275.471687317,293077.79121398926,3269467.955708504,2,37,14.39512074878446
337891.996383667,1896618.639498949,400234.93814468384,2283941.150724888,2,71,20.401230554488162
263497.6749420166,3330331.163227558,242757.7977180481,1925534.0839326384,2,74,18.395144261511188
205539.8409366608,3564319.122135639,326430.4165840149,2557131.041377783,1,23,15.153309142809707
135858.05344581604,1739665.7955050468,300654.9959182739,4260725.735902786,2,13,9.237004371176127
320396.66223526,3494558.666586876,193919.76046562195,4344813.782393932,1,42,20.417805867672996
269910.65788269043,2585033.113360405,249110.21637916565,1463526.925265789,1,9,13.860770277378089
245043.1649684906,1255633.2687437534,357397.1633911133,3063023.175597191,1,88,8.958153965719111
368770.40910720825,1935628.356188536,228411.75246238708,2698932.690382004,2,6,22.067648715225836
253187.71052360532,2600649.7837901115,371397.68648147583,3732823.372244835,2,92,16.472736946186888
109745.83673477171,1735132.914930582,288027.4419784546,3381049.6363043785,1,18,13.405653086650789
307078.9580345154,2111101.128399372,351081.5267562866,2171349.155992269,1,31,17.052314242752487
346519.446849823,2775986.613929272,230541.01514816284,3146002.277314663,1,99,7.64234518309385
320363.61742019653,2735821.771919728,287426.78809165955,2795983.096301556,2,85,10.339917960334938
144983.6437702179,2598411.4035367966,380814.2428398132,3540609.846174717,2,17,23.21533399883599
276797.9984283447,1805723.396986723,228849.9538898468,2478171.1763441563,1,56,11.844691469061383
371257.6394081116,2542041.1655902863,381255.2695274353,3004107.1968078613,1,55,21.502050600617164
391728.93810272217,4503614.918649197,295584.19036865234,2376836.377888918,1,30,17.810825948228604
300531.7573547363,2478581.1433792114,289923.1379032135,2983943.1188106537,1,78,20.21741048655222
259159.63101387024,2419944.3886876106,290446.88391685486,3129401.1355042458,1,76,1.9567519334437617
290323.64535331726,2045812.0813071728,322263.4081840515,3212460.670888424,1,92,20.505550954086285
308971.9181060791,3623605.156958103,367554.8319816589,2446781.096875668,1,60,18.65765849551048
259921.0922718048,2390429.361730814,349832.7260017395,3188609.794974327,1,30,7.124487946292834
376822.5436210632,1943484.095275402,376086.5812301636,2678255.7330727577,2,73,17.936762133164663
272980.571269989,2026155.989319086,342238.53397369385,2057372.203618288,2,71,19.94259726871782
235064.61429595947,3082162.718296051,336479.1159629822,2475810.7693493366,1,32,13.477432174401
290633.136510849,2892615.736484528,391016.722202301,3509786.625266075,1,90,12.293960869812835
333852.4465560913,2053216.5661156175,238746.2680339813,2805706.3950300217,1,25,9.023748153803307
343695.7960128784,2783539.1211509705,466401.10063552856,3395331.0467004776,1,77,15.37869349465562
334437.2396469116,2598001.283586025,187126.20782852173,2180523.793131113,2,62,2.0375193815284227
471359.7540855408,2697392.523288727,259502.54249572757,2413764.147102833,1,92,8.834166794549429
272244.71616744995,2953808.93611908,341140.33031463623,3676600.5450487137,1,51,20.8448685027269
413006.4730644226,3614576.401412487,293792.77873039246,2365624.4446635246,2,51,12.730350099155237
314792.0970916748,3335019.864916801,284914.7562980652,1870765.9439444544,1,29,10.135658663806732
195985.6514930725,3827022.8175520897,301321.86460494995,2223018.611907959,1,8,14.56600047626695
381847.10788726807,1980035.080164671,240224.66588020325,3301352.411687374,2,72,10.106503888963664
396376.95598602295,2900476.82762146,388407.0401191712,3546087.287127972,2,96,15.704469927370733
230909.9977016449,1562918.9295470717,337590.1942253113,3525145.7856297493,2,10,16.814487702702515
332227.8861999512,2374319.538116455,335253.2391548157,1665004.0854215622,1,55,0.7110028782781412
259106.4875125885,2314526.128947735,169265.86079597473,3526718.0650234222,1,81,23.243569756109153
451859.5938682556,3106817.013382912,297452.08072662354,3299527.8213620186,1,45,6.851879675219561
192916.73946380612,2427544.2997813225,344237.24460601807,2478238.000512123,1,71,16.967362837170835
301106.7514419556,2331787.5608205795,365273.3092308045,1780560.810059309,1,37,6.9442264428057
250007.98749923703,2691645.6448435783,285042.5546169281,3043813.291668892,2,50,13.101696042018526
348292.13666915894,2118316.7622983456,525132.0724487305,2593820.2620744705,2,84,7.1962982102862565
326635.9453201294,1834889.623194933,296196.234703064,1620741.8667972088,1,74,7.23002299085512
239664.54911231995,2703109.736084938,436040.0323867798,1695912.3274683952,2,47,3.3692670132892966
343494.1654205322,4012075.60646534,212670.4399585724,1181053.2156527042,1,91,11.461698908234888
337458.6944580078,2549512.474566698,266673.87533187866,2997512.859463692,1,77,12.679068136483865
248872.07198143005,2196511.437088251,303025.8541107178,3258254.3404102325,2,20,16.23242752987165
300212.3599052429,1404286.306411028,278145.80845832825,3963859.446167946,1,81,22.135212932093648
387492.084980011,2966224.7747778893,265153.20587158203,3963879.936873913,2,35,2.218886366485204
298749.50098991394,1035326.4495879412,140912.70315647125,2723208.060324192,2,13,15.260753441571744
232557.0707321167,2157164.847075939,259558.2251548767,2052604.9032509327,1,92,0.995695848658976
158278.62071990967,1687788.832962513,264266.7000293732,2369813.4177923203,2,3,5.100714969704534
325748.0983734131,2777089.747905731,338430.65547943115,1907741.4228618145,2,69,2.7115665626090175
407475.7580757141,2913819.029688835,179960.1321220398,2519481.2041521072,1,46,23.292065707826623
352897.34649658203,3120454.954445362,303114.86768722534,3284461.647510529,2,17,16.686559340312915
322511.4231109619,1850714.4119143488,383863.02042007446,1468032.1280956268,2,28,2.417458336946094
224874.0260601044,2438055.8790266514,287770.25389671326,2259201.3757526875,1,58,22.04319901776509
343764.3532752991,2882240.71097374,215882.9038143158,2292784.5724225044,1,48,12.193785380063336
367857.1705818176,2844090.9922719,322075.83236694336,1830630.4617524147,2,43,22.69319321419499
349410.9396934509,3718208.29975605,250535.64953804016,2037778.1954109669,2,31,20.507170210235373
267140.7942771912,3930471.2170362473,269734.68708992004,2560498.3983635902,1,84,3.493437805171875
378414.1306877136,3498146.986782551,334137.2971534729,2896068.2675242424,2,26,3.6940943989784802
410693.8009262085,2903647.382080555,293671.2567806244,1950933.99605155,1,41,14.387811522393974
242359.22145843503,1443355.9660613537,327540.31467437744,2168470.976382494,2,62,20.51206381080239
204793.7397956848,2009300.39575696,492621.4461326599,1821384.4129741192,2,55,0.0555328314390832
362806.535243988,2654178.84773016,366246.9868659973,1425587.6185894012,1,46,15.885194835619597
239421.9164848328,1985997.4168539047,320994.00806427,3867510.3117227554,1,70,17.510448496269905
187897.00317382807,2556906.255275011,226412.93454170227,3735645.2788710594,2,86,7.921035128404718
341886.91425323486,2555089.4636511803,374597.0969200134,2210437.165528536,2,93,21.750151957937376
369768.012046814,2110646.3570594788,279078.87744903564,2878602.234423161,1,84,21.100875199669645
247858.9837551117,2868480.437338352,296807.92140960693,3640026.164054871,1,99,14.753482603876344
284510.7262134552,1982769.977748394,194937.53361701965,2580341.353356838,1,16,5.759532605046095
331586.4806175232,2426213.474303484,220380.7179927826,1512626.4796555042,2,97,9.943162980000471
262728.1849384308,2486199.251443148,266296.1845397949,3406281.341135502,2,16,0.7861537431370079
211388.25464248657,2410644.819408655,218260.5926990509,2678374.3956685066,1,25,18.736002666163916
329333.532333374,2877205.19644022,168287.19425201416,2047452.561110258,2,70,16.99936848607421
247987.99800872803,1382326.539158821,313090.4321670532,3296385.7092261314,1,16,22.06591306996091
212144.22631263733,2055293.620288372,301371.7894554138,2489886.661022901,2,43,9.686643213234307
195970.2734947205,3751629.5586824417,298204.45823669434,2923432.229101658,1,60,17.816438189715974
245197.30257987976,2825671.070933342,339821.2914466858,2960455.876469612,1,66,2.471633142670789
330955.12437820435,1706261.9689702988,287274.27768707275,3178274.833381176,1,64,13.461360035271534
291134.423494339,2911389.1989588737,266578.92513275146,2957090.507388115,2,37,5.3722160070166485
284094.2327976227,1748699.903100729,371870.3274726868,2673091.1576747894,2,99,19.911112103499352
252565.49167633057,1789851.6631424427,249931.49089813232,3427446.4054107666,2,55,16.331824458522338
252530.0328731537,1658936.083972454,331900.19178390503,2454039.8530066013,2,53,3.6387405846257197
238849.39002990723,2160721.5137183666,283901.5965461731,2188807.849138975,2,26,5.4878517389408135
420187.64066696167,2031440.9093856807,335580.68323135376,2495882.792085409,2,52,5.259886518484006
266085.89935302734,2110898.209244013,143147.68958091736,2596424.7225522995,2,37,20.219873235149496
163312.59059906006,3599652.133345604,336602.8552055359,3487692.445099354,2,54,11.786385859250695
359345.6630706787,1984729.2868196964,252691.9131278992,1762422.406554222,1,44,21.63008860642495
234777.0457267761,1098588.293030858,293068.1531429291,2589214.7465348244,2,85,1.4862399779125481
291069.4246292114,2316176.242440939,281942.1534538269,2195990.3003275394,2,97,17.459860101805265
311982.8944206238,2955520.062983036,170113.45672607422,3061217.852652073,1,4,17.051454029446028
351536.17906570435,3204678.484261036,155378.7236213684,1794177.037090063,1,61,13.972193269539982
258337.587594986,1896319.2305266857,327231.0380935669,3355482.740223408,1,22,23.693235145052626
255538.09452056885,4091463.941335678,187316.41221046448,2213676.0733127594,1,81,1.1774597047625168
303704.9536705017,3508731.8126559258,270444.73934173584,1870202.296614647,2,38,7.238298397211988
444023.2877731323,2667776.419043541,273751.2950897217,2886135.4742646217,2,44,9.60165228678046
209461.3914489746,1485454.4273018837,137862.42353916168,2966861.8216514587,1,48,9.843671711287495
321700.1085281372,3216704.999506473,313683.66527557373,2646766.105473041,2,49,9.205228803616576
329132.9388618469,2781181.1608076096,228441.29252433777,2524625.2888441086,1,25,1.8285274884840592
317294.1689491272,2009300.548672676,242558.1340789795,2273961.871087551,1,65,7.261467696177954
242947.60870933533,2685045.8025336266,210836.0414505005,2711405.107855797,1,90,21.00870163574954
348140.9673690796,2046266.69973135,319748.46172332764,2250383.185148239,2,55,10.401858930142872
280935.1091384888,1129489.1186654568,258550.3761768341,2046707.2499096396,2,99,21.718735190448637
375803.80487442017,1596526.1339843273,221219.90966796875,2210369.423866272,2,8,12.891060087533402
379000.46157836914,1992542.2095060349,347406.93616867065,3016568.60435009,2,91,3.0004222655324098
173224.69401359558,2517094.189822674,299211.66348457336,1904925.6328642368,1,6,0.1763038892611673
250332.0698738098,1871382.805943489,225351.06587409973,3261731.9496273994,2,3,6.687220996935707
225148.9524841309,2001524.7845053675,235539.15071487427,3738497.768640518,2,74,6.952901875503219
288792.9265499115,2305721.089094877,308171.1893081665,2355524.820357561,1,34,21.17835457782067
275319.9939727783,1960355.59207201,334354.0554046631,1989967.7205085757,2,40,2.641347339245729
339782.488822937,1623496.9492554665,331212.1515274048,3594358.1912517548,1,42,1.2827099834561813
278908.48565101624,2047903.5095572472,197072.73292541504,2619387.769818306,1,57,12.697711384706707
273810.1963996887,2318113.990396261,223286.76629066467,3745594.5870280266,2,52,19.874724680639215
345491.94622039795,2444793.039649725,448477.077960968,2512139.5677030087,1,83,17.127448533223692
312805.2954673767,2702921.0380911827,251119.45915222168,589647.1341177821,1,97,23.61445940686233
454550.1356124878,4275882.43585825,440106.6904067993,1311481.7582666874,1,60,7.132966069938696
309758.770942688,3275069.258391857,301907.6232910156,2720769.0546512604,1,29,3.9147853532649255
264041.716337204,3126148.3123898506,238557.13653564453,3541401.3379216194,1,70,1.685323018794938
233409.9416732788,664050.072580576,297967.13638305664,2353487.371355295,2,2,22.274419139008266
272890.216588974,1872487.316161394,330012.882232666,3301231.608271599,2,40,7.592870025553248
309924.102306366,2731704.3633461,313816.84589385986,2577627.4052262306,2,0,22.819352401305853
380907.3333740234,2122333.093583584,282079.33950424194,2407345.66283226,2,4,1.2321048340681797
287898.374080658,1970980.634778738,284766.6804790497,2429890.0268673897,2,77,19.631641582173202
347660.6731414795,1264174.5289862156,451019.1683769226,2769723.1861948967,1,83,22.584166473483975
278132.09342956543,2990017.8485512733,339558.6853027344,3335202.7521133423,1,78,12.416327777251032
324323.73809814453,1671849.510371685,304891.5271759033,2163800.624579191,1,17,3.90128493893764
403456.1638832092,2780141.6397690773,438552.40392684937,934902.1877646446,1,40,23.847145527191547
208727.5748252869,2356824.909776449,246192.5272941589,3424231.1995625496,1,79,20.412736983778405
250832.8025341034,1716095.9786772728,221070.04570961,1889607.148081064,2,39,5.397679704349667
344801.8317222595,3332612.6657128334,310831.7975997925,2572537.452697754,2,51,18.72914227207561
416453.6123275757,3146906.3150286674,267620.9275722504,2404698.997616768,2,75,11.730917651735227
385440.6599998474,2368271.109879017,323918.33114624023,1927557.005941868,2,21,0.20928982055384465
251212.8357887268,1904261.519908905,232460.0999355316,2354693.570524454,1,50,2.656942737355652
162710.02340316772,2348175.69103837,200336.94553375244,3138584.94758606,2,25,1.142226290549535
278592.50354766846,714035.3912562132,199779.7255516052,2558060.616016388,2,36,13.905941219811703
325313.72356414795,1547107.4444949627,235302.38318443295,2546505.998671055,1,21,3.4622973126696692
258367.8786754608,2475221.890926361,143185.204744339,3709562.1393322954,1,66,23.88716373675906
321650.6485939026,2104665.05882144,208186.96665763852,2690838.249862194,2,83,7.470098055640027
