D_ORIXCOOR,D_ORIYCOOR,D_DESTXCOOR,D_DESTYCOOR
393401.06,3866158.0,207038.45,3754788.0
216110.4,676647.25,351950.1,4440438.0
356609.0,1134376.6,416699.5,2070986.4
366607.97,3173125.8,231866.2,2007380.4
163690.23,3410876.0,411293.97,4210413.5
438345.84,3305002.0,211292.86,4686503.5
120632.516,368434.34,123019.73,1026176.4
219855.31,2099011.8,421567.97,1125162.4
444426.28,2765070.5,204170.67,4228679.0
404458.06,100459.25,210100.12,2107462.0
219420.66,827953.7,154047.25,2745877.5
69795.13,1433071.1,143224.45,1615827.8
376746.6,3213886.5,346502.12,2684841.0
437158.0,924618.44,334585.72,3374496.2
335629.34,254730.25,393367.38,962129.5
251470.8,4292560.0,315826.9,4096156.2
319880.9,4487303.0,172174.39,1563976.9
441337.7,1867388.6,100418.125,1018861.8
360106.97,2299386.8,129483.17,2957464.5
267617.97,229065.31,245998.95,3632188.0
138313.38,611437.56,153452.02,3779486.0
235527.11,2882734.0,140683.83,1420917.6
341385.97,2128353.5,455558.06,2238391.5
412618.75,3896184.0,485446.22,3220956.5
205882.27,4696108.5,390494.22,4069818.5
310782.94,2186173.2,127898.586,4158209.8
363542.53,1855584.9,367974.84,99021.734
467471.7,184734.02,273466.47,4685061.0
378464.4,4590049.0,460866.78,4652129.0
141575.27,3407121.5,143500.89,1501203.6
153747.9,508359.1,180649.28,660365.94
147008.11,3740576.5,421945.22,2242299.0
267554.4,4754707.5,269800.88,1367321.4
238952.06,2567945.0,272508.28,3649129.5
315355.34,1243899.1,303414.88,2209990.5
183640.95,2979012.0,229916.05,359121.16
302549.16,4852925.5,290611.34,2770592.5
182704.12,3386392.5,224563.73,3740116.8
223065.52,3158722.5,257406.3,278924.6
219665.8,3490126.5,315245.9,4121374.5
331300.16,1442418.0,123204.12,3214520.5
247611.52,329404.0,255185.14,4182524.8
402608.34,2157465.0,145779.3,1041830.94
485188.22,2545207.0,394646.3,898706.4
171815.03,1712157.6,239773.61,873562.8
378989.94,3609605.2,484549.2,3049603.0
460704.44,3189623.5,203956.23,4448580.0
420944.3,269911.97,220968.05,4545527.0
157960.27,2734604.0,142036.45,278985.78
223690.73,2339013.5,95877.586,1367714.9
294514.47,3092822.0,131105.81,732510.0
291746.3,4828305.0,238033.73,2216714.5
117079.43,2847495.0,299950.28,1707546.1
259505.66,286203.1,141726.17,3431524.0
434357.25,3495712.5,319060.6,2022448.6
493599.6,4857468.0,396842.16,4444100.0
359448.7,2700637.5,272624.1,2807145.5
323519.12,636109.2,377948.6,2301742.5
395780.25,4077861.0,371070.3,1704711.1
374704.2,477187.9,349017.1,3932210.0
198685.89,977754.7,270252.28,1697455.1
263124.34,3280402.0,264616.16,2035009.9
171672.83,2732737.8,302259.25,3303712.0
274051.84,5119849.0,205085.53,4176771.2
111939.85,1808636.1,421271.66,1580158.6
292818.84,1363428.6,213548.95,4672345.0
409995.34,4540408.0,258713.58,3431289.8
196653.83,3944936.8,461714.28,2758508.5
307808.88,1724694.4,159081.56,4006076.5
281175.66,2528579.8,168879.7,2651678.2
378766.72,1382425.1,426505.78,4114324.5
92428.8,1596601.5,398382.47,2102128.0
200909.61,1274675.6,404218.34,2227751.5
176733.12,2221383.5,108902.95,2778222.0
93227.516,1243451.1,333381.66,888734.2
166863.72,2680811.5,421054.78,3621419.2
367879.03,241386.14,305013.16,1405488.1
193847.25,3956569.5,358805.97,2234849.0
346129.1,4414126.0,420677.34,633428.6
384437.53,1786534.6,205683.05,777128.56
370180.4,1126248.9,178479.05,558048.3
144119.6,1875857.2,375062.72,4592396.0
338792.8,3700504.0,122359.4,2450365.5
209526.66,1626755.9,146420.3,3995726.5
220324.84,3357596.0,410458.0,1286353.2
264486.28,5049867.0,206965.52,3985321.5
245836.31,762285.2,218256.03,4029269.5
289083.97,1869867.9,263548.3,3322480.0
452274.06,1462965.1,454733.53,619691.9
206104.33,4604007.0,428208.28,1749602.8
291276.4,831151.44,159147.38,3164473.5
213662.36,2910357.8,315836.7,1960344.1
267127.5,2453416.0,187976.02,570118.25
382040.47,1277040.0,407428.2,2417602.0
194867.17,643116.94,384548.1,782150.9
80571.914,117210.875,184851.53,156014.12
207502.28,1516188.9,350461.66,3843890.0
271511.16,3636133.0,254568.58,575329.6
232955.23,384935.66,319926.6,1927097.4
196348.3,60452.69,75920.586,1173054.0
343675.3,1001931.94,129180.555,642081.0
302008.0,2869294.0,288300.72,1072287.8
447694.22,1455423.2,160380.48,1823522.6
344919.47,853536.44,349008.16,4149575.5
238709.45,2070199.4,400199.25,1218895.1
285378.4,4546708.0,385933.78,3044453.2
413690.2,1202488.9,358663.03,4514871.0
262392.4,2078121.4,231263.7,2474933.0
149717.88,2629286.0,376105.0,565016.9
127781.875,1493397.0,268024.62,1663057.4
223872.7,3924460.8,378270.47,2098639.5
232719.9,3173226.0,352151.25,4656311.5
135147.8,2372247.5,165593.92,4700791.0
342390.34,4464665.0,381932.72,1784425.1
368868.84,176943.39,317946.28,2689755.5
155984.95,261978.94,336702.6,2773222.5
464668.75,4908368.0,437813.34,4199230.0
246755.48,3495281.5,459805.25,2633032.0
170127.86,3804128.0,242669.77,2385884.0
245710.34,3984609.2,464461.78,2908494.5
432829.7,1895363.0,481330.28,3841039.8
88551.55,1455984.4,336504.53,934379.5
500659.22,4776495.5,475786.84,2312917.0
315940.53,3865476.0,130516.32,1699027.4
299336.6,4001977.0,410525.1,813076.75
178667.27,4576220.0,263536.6,1500233.6
198396.16,1932233.0,61911.043,824275.75
148467.78,3744265.8,281827.97,4251294.0
247595.44,2767741.5,175607.44,4587147.0
175697.33,3109235.0,349580.6,530555.9
187782.77,3794356.0,349261.2,398753.03
215256.92,4617239.5,478158.34,1421495.9
379422.0,1187261.4,252424.61,3596734.0
188345.92,1302962.6,198343.52,1493338.2
367715.22,4532009.5,273638.53,2239582.8
304678.03,4143443.5,494475.47,263248.9
244688.69,3957199.2,206166.7,4071539.2
488370.94,3676448.5,471736.4,2814825.5
228125.2,2499769.0,279721.6,2295853.0
125252.71,2003801.1,345607.0,4050823.0
337333.38,3133289.5,243307.33,2257732.0
318153.0,4822099.0,431164.97,981132.9
248127.42,3710699.0,154270.14,2256783.5
281328.38,3006532.5,405074.97,1131711.1
286383.84,4342345.0,221832.05,3687038.0
398269.34,1611442.1,445579.12,3210896.8
178007.36,1015779.06,185429.89,1053916.2
139632.86,2844280.0,182906.3,3841016.0
393243.25,165660.03,260568.27,768203.94
195494.23,1304251.2,64791.207,681602.6
293312.5,4509442.0,382116.62,450127.0
424482.38,3100131.0,256911.08,3527730.0
231104.27,1784620.8,425199.34,3794276.5
411853.28,3149586.2,407415.97,1709191.4
352433.3,1344905.6,331335.47,3049144.0
136767.42,2237662.5,201052.17,4664245.0
335223.88,1157666.1,163474.36,3961864.5
429727.97,1221736.6,400089.3,3913893.0
113008.55,1219968.0,252049.64,1674624.5
130381.734,1428129.2,354505.22,935606.2
349202.53,303628.78,280424.22,3757590.5
275837.06,3142109.0,168996.66,3209078.8
224667.72,435147.03,256238.8,3690980.2
360884.34,4189358.5,465032.44,505677.25
359361.75,578451.7,400079.47,4608852.0
480491.6,2901750.0,365355.8,2525397.2
248201.17,4562989.5,509758.84,471097.9
458202.03,2290713.2,199649.02,2006182.6
196116.72,2944071.5,453519.72,1173090.1
356393.8,4019102.2,437808.88,3247799.5
268983.6,242879.12,460017.22,4449730.0
303314.3,4872777.0,432231.03,4580433.0
196019.81,2257046.2,195885.27,4562791.5
386418.06,4175296.0,286672.2,1548065.0
487567.22,2137881.5,409840.44,2102148.5
296411.1,1512230.1,257851.72,3993158.0
218449.48,310442.16,337287.16,4191780.0
181031.14,4025492.0,281317.3,1864543.9
513862.78,940269.7,411645.16,1553242.1
320988.22,3652413.5,483763.28,3772567.5
185005.08,2975133.0,402366.47,1758772.1
150391.77,457620.4,424295.56,802690.75
373798.7,202382.62,297742.72,1832637.4
371423.6,1256170.1,317860.22,1373992.6
509097.97,772549.06,453885.72,1669679.5
399953.66,1344441.4,129537.695,2018609.2
369964.66,2327853.5,454988.16,4457176.0
71039.36,1102425.4,226830.52,540271.44
327834.28,3245114.0,480263.34,3560921.0
348170.78,3682939.5,252877.9,4259380.0
198739.55,3045654.8,317063.4,4683085.0
391532.25,4913788.0,236289.22,4753383.0
412841.6,4613602.5,289581.44,3187834.0
140467.39,2768575.0,324421.56,4125839.0
223114.95,3060002.0,375682.22,3634221.0
233671.98,435402.6,394119.4,191502.36
214772.73,3047385.5,219332.53,1843684.0
326939.8,3169728.0,106168.16,1298726.9
434115.6,2673682.0,167122.17,2690182.5
284083.9,123402.875,289689.16,3089623.5
169190.2,2746400.5,211347.11,4551441.0
166078.48,3075319.5,190428.39,3598709.5
391196.8,2831471.5,225653.2,2829269.5
433451.5,3021597.0,336342.56,3265129.5
354218.1,415489.72,361451.47,4135492.5
431059.94,3716618.0,296276.4,221290.02
526873.3,4769395.0,384238.7,531978.75
261728.23,633378.06,289438.78,4055155.0
206785.08,3822015.0,148662.86,1447948.2
441672.28,1003513.56,294527.72,4068402.0
199306.62,4751805.5,331647.25,1826313.6
195829.2,4257971.0,511684.84,1727262.9
387454.12,3053462.2,115939.76,2040849.5
196295.39,935683.44,206973.0,1851136.2
474910.9,2961568.0,320735.38,4316426.0
276796.47,895273.44,277067.9,2293519.5
305431.62,3976685.0,303841.53,259369.05
175586.64,1971845.0,88143.24,1254435.5
135472.39,3320454.5,181743.16,1570659.4
337469.78,4092705.8,397314.9,2611195.2
262641.8,3321935.5,332945.94,4270961.0
103882.375,1460451.9,442203.78,2034813.4
287127.62,4827975.5,426583.9,3741300.5
243711.12,1850661.4,337059.47,3085550.0
194697.89,3670267.5,404862.84,4365278.5
391048.38,2227843.0,116207.62,2961078.5
160095.4,3835784.8,314974.34,935398.1
357934.78,3000676.0,259112.14,2990755.0
351276.66,4793082.0,371422.97,3965348.5
114876.18,2655726.0,168921.78,3773498.0
135884.47,905502.44,203593.38,2675790.5
420203.62,2730294.0,262020.05,4431458.0
178970.11,331380.16,402252.16,2014479.9
362015.44,177777.0,413771.66,1098037.1
191633.2,2108176.5,396918.22,1545701.8
215141.08,3273447.0,430679.4,2480591.0
113477.96,1642590.4,144402.52,2701622.8
243824.55,4748323.0,440260.03,4642918.0
228091.75,2876484.5,278525.7,2167505.0
481389.6,3507651.5,464824.72,1063257.1
272088.1,1861177.9,401557.34,3968639.8
307383.88,4938471.0,482485.53,936208.25
382532.66,1139247.9,192439.25,2760845.5
166851.62,936116.75,131807.61,2553243.0
331985.16,4721117.0,269712.28,4528723.0
222314.69,948506.5,433969.47,3776394.0
250198.27,4768254.0,295919.94,2819654.5
508833.3,3944094.5,466370.84,3962150.5
51115.305,202119.69,169774.14,836754.44
232868.11,3525309.8,269974.53,3840161.2
433313.72,2994619.5,335471.28,1971678.6
243518.17,1278764.9,71644.16,779694.94
320596.03,4234171.0,223696.39,3915621.2
466639.34,3833296.5,387165.0,3206961.2
453981.28,4876914.5,412287.28,3521181.5
111891.66,2098952.0,128389.55,1716817.4
415698.97,683860.06,322855.6,3383445.8
159805.89,1462023.6,281529.1,272179.38
280390.75,715554.5,318707.25,1932088.1
360166.78,390555.1,322725.78,762526.1
323183.72,4513284.0,237409.55,4194958.5
360542.28,1199131.1,391519.4,2702515.0
301641.3,3511458.0,181155.14,338753.1
410012.47,697499.06,399670.9,2233174.0
416579.1,2446300.0,144805.33,744186.75
293807.34,4365439.0,462492.78,627913.9
211226.4,2287521.8,252847.8,1944263.4
138577.02,971288.75,407702.28,330078.1
485309.2,4755781.0,286142.1,2564229.8
176298.6,3099003.0,185101.62,4519033.0
427622.34,1862246.6,159555.3,2837153.5
240166.3,4391310.0,412207.28,2109699.5
246649.73,1106401.9,289234.34,1550698.4
438166.53,682439.2,176753.83,3192129.8
210507.62,4754434.0,238857.89,4696221.0
103137.39,1683615.1,215053.95,1493543.9
377774.16,2105057.0,160474.55,1819329.5
409309.88,4488822.0,379459.3,2838341.5
147226.02,1184701.1,269487.94,1627089.9
424638.9,4375729.0,228255.31,341644.53
262918.47,3209893.2,295656.47,3957941.2
74055.47,363105.28,221123.92,307499.78
167830.2,2806442.0,348430.84,654072.5
282425.03,4006181.5,255748.42,4567393.0
268431.22,831077.44,180712.8,2861304.8
209310.05,513111.38,358043.84,2815584.5
348780.4,2672927.5,242756.72,221394.12
307867.22,3595273.5,206514.98,1224874.1
199904.17,245566.33,374130.16,3411862.8
261497.02,4191535.8,421683.9,4448537.0
161401.83,191967.22,162391.23,2912344.5
277554.5,390858.5,368164.6,294583.1
272415.9,350045.34,455439.6,4309925.0
169283.52,2750973.0,379778.94,3674937.5
335630.22,4979720.5,469338.38,2495126.0
311626.84,1516969.5,99735.42,2452337.0
152894.84,1333942.4,445712.47,1253188.1
428571.22,3340074.8,438455.03,3732667.0
106134.625,1821511.4,245332.23,2561979.0
258405.27,4905550.0,301061.03,2688387.0
484651.7,2567887.0,407838.25,1364584.1
149609.58,1844748.6,285436.1,4453763.0
288416.8,817508.94,400515.1,247370.58
245434.55,4323706.5,280962.62,2223522.5
259564.92,2825868.5,454121.75,2456938.5
150383.23,2602260.5,285843.34,260947.7
259960.36,2470439.0,96604.05,1907403.0
252649.72,4961606.0,274924.22,409662.66
503475.47,4832349.0,459717.47,3575649.5
430813.25,1296999.4,436981.72,4106971.0
451737.47,3161737.5,299125.66,4107119.0
296346.53,3426328.5,143273.77,3720481.0
339539.4,938635.44,161091.2,4504293.0
362957.34,1236864.9,158616.58,4213418.0
354517.78,1590697.4,347652.44,2259692.0
406296.84,4208944.5,421552.6,2474012.8
332242.53,206517.27,251845.77,4327667.0
235517.61,1540461.6,316051.94,3217458.0
345259.4,1496589.6,131907.62,741724.56
171758.77,4392603.0,458368.12,1496909.4
225719.2,3445759.5,240450.53,4325712.5
227272.1,3787199.5,342036.5,3830977.2
205674.39,3102786.2,334658.72,4278861.5
442222.44,4989575.5,286213.03,4230127.0
111200.76,588963.3,260195.69,2879145.2
179933.55,794092.25,359751.4,136941.3
151452.47,2270085.5,182264.58,477017.4
285432.78,1142190.1,439528.97,4433535.0
133481.23,1012841.56,177756.55,787515.6
176311.61,389256.38,186470.84,3632227.8
221178.8,4658608.0,384076.94,2032403.6
406063.78,4226199.5,225996.78,1036887.4
234000.8,4789825.0,412488.44,2613082.0
406572.7,715815.3,218226.77,3130566.5
461663.56,2381079.5,247177.34,2452745.8
280899.66,2590581.2,115079.93,2468413.5
326799.53,486774.16,142677.97,2171120.0
439412.88,2856370.5,219648.58,4671567.0
267462.25,1636848.6,106689.484,533140.0
455611.34,3230242.2,176278.2,3555435.0
480315.84,4288476.0,502034.34,664746.2
394536.2,2750756.0,391102.84,1743664.8
106408.19,1353324.4,120863.37,748204.4
463670.53,1415674.1,412851.47,4227926.5
235708.27,254215.84,276035.75,3495466.0
305424.0,3927161.0,257777.98,3593900.8
75672.266,807580.8,104911.18,1069645.4
462358.53,1079909.8,302616.66,4145712.2
513713.22,4247741.5,428283.4,2233196.2
227888.52,4939254.5,299741.28,3133263.2
441545.38,2517517.5,291768.78,1823741.9
437487.72,3551493.8,388811.84,2201039.0
171821.89,1207932.1,148093.77,4034926.0
346629.1,694491.3,409850.88,3983279.0
279111.66,2212283.5,422347.66,741342.56
344085.5,1409213.6,107303.63,1139503.2
167608.27,3405323.2,499051.4,1505318.1
264240.38,3609764.5,401478.4,319685.53
154580.02,4040523.5,351206.3,2715461.0
464914.22,3255665.8,255986.86,1532248.9
265831.06,2639115.5,392328.66,1818266.1
116270.94,691265.94,103174.83,608779.56
132895.58,605180.8,87291.13,1955379.5
102724.39,165280.66,70332.93,482463.53
522633.4,4774851.0,429254.78,2265319.0
83364.2,1348365.1,127314.14,1106280.5
411492.9,4277122.0,151900.64,1960825.4
464402.9,866394.6,414342.3,3332012.5
235704.7,578764.2,331136.56,3017533.5
112754.59,1371469.0,186729.39,3464179.5
347454.97,3132305.0,438413.84,541601.5
134335.03,1939443.1,341528.28,3856983.8
272991.53,1351333.9,270714.16,2737393.0
105247.44,654949.56,319157.72,2141447.0
469227.4,3839552.0,309386.62,3859111.2
307208.7,2635269.8,325392.56,2426454.0
396338.72,2320836.0,300691.16,2795805.5
272018.9,3351837.2,386890.53,3020068.2
254159.89,970826.8,448130.8,3203431.0
424470.16,2160616.0,266422.84,2400464.0
383961.28,4079088.5,171778.8,1699937.1
358188.8,3347021.5,238450.89,4339598.0
361276.22,3048151.0,166246.7,2983734.5
383356.25,3466248.5,303458.53,2743119.0
371501.16,3107292.2,139231.11,1324463.9
318203.6,1423377.6,160751.02,4029099.0
382563.6,2371489.8,390354.4,3428162.2
198568.75,4161902.0,368671.84,4572979.0
484185.78,4068737.5,302243.9,3640747.5
484928.78,3499499.2,460945.97,749397.9
215943.7,3391044.8,335614.5,3622136.5
125111.73,1639379.9,465275.6,718115.75
202888.83,5103531.0,375141.72,3954444.5
356067.72,1674825.4,402524.28,2226036.2
519338.75,4977206.0,393498.6,326225.47
227200.02,2616221.0,374810.94,3468542.5
324047.3,2448480.5,115720.805,2300349.0
203862.1,2262907.5,454394.7,2885952.0
130818.24,2315602.0,424823.66,1993015.6
186811.27,2822191.0,343053.7,1106768.1
118078.45,2366201.8,146515.14,2976983.0
287680.22,1884170.4,390109.4,118426.375
351103.94,724393.06,143140.78,2715578.0
318234.53,853444.94,315539.56,4492941.5
305211.8,2037477.5,323468.6,2620297.0
316276.03,2411121.0,322179.47,3123385.8
184091.95,642425.4,400784.6,4278520.0
226742.8,1860626.1,156004.1,3930750.5
133193.3,1405061.4,282561.53,3710831.8
224336.98,1500578.0,310867.84,351177.75
182294.17,1611370.9,370673.1,1497590.4
312215.03,2135656.8,320813.94,4633072.5
388533.84,4302420.0,173007.4,2676379.8
240654.55,2210386.5,341233.78,2167291.5
172597.67,3861004.5,143269.55,2213520.2
257467.53,3407832.8,241265.52,3404548.5
267861.16,279102.6,272836.1,4066308.2
169172.61,2194854.8,150330.55,349714.47
219514.42,2875287.8,192985.9,4036037.5
126511.53,1112711.1,48852.527,1322607.2
153530.33,1329346.8,78889.21,2231035.0
200161.22,4296443.5,197658.11,4489077.5
395494.97,306456.78,156180.06,2196232.0
388262.22,717185.94,449046.34,2390430.0
185349.78,3128412.8,429278.1,4185805.5
354695.72,1439681.4,130506.08,1636459.4
175810.89,2876774.2,356477.28,2774861.0
290455.38,576174.25,264729.72,628989.9
333711.6,4356628.0,335468.22,3921865.0
189145.34,3563327.2,452786.44,4084166.0
273677.6,3234542.5,228366.28,2241006.5
199010.48,372787.53,181853.08,527589.2
233555.78,1421877.1,309830.6,1400905.9
376846.5,3480321.0,337096.84,1784044.2
348146.75,1455696.5,327527.1,417278.16
227723.0,2462482.2,146415.67,2889941.5
145525.89,2301827.0,400913.84,3424787.8
192535.08,3824577.5,276690.53,2373302.5
420106.44,1138999.2,386789.9,4062246.2
412511.72,4540176.0,303163.6,1892308.5
286914.88,4827179.5,198752.1,1556081.8
408267.97,4210301.0,405731.47,2646179.5
228916.78,2021439.5,77312.61,1192007.6
78172.85,872775.2,241321.1,970226.4
337624.22,2664073.8,309159.66,3482458.2
406075.1,4096541.0,414146.16,2016456.4
143649.12,1272737.4,72103.57,2257137.0
237348.27,1803205.1,479670.5,1466011.9
524352.7,4704746.0,474290.03,484573.22
447249.06,1634368.2,230309.92,4608977.0
221151.42,1126763.0,352468.4,3653298.5
204834.58,523956.38,255543.17,1938326.9
244648.77,4157870.0,485523.9,4220815.0
231457.8,3412558.5,237047.61,1376677.6
357833.53,975923.06,161477.81,3885341.5
340378.38,447257.97,94083.62,1234879.8
376342.9,4938770.0,405321.2,409916.0
91630.06,1012262.06,278299.9,86207.41
452096.9,3693987.0,171280.48,4136523.5
255967.3,2714647.5,408914.9,523038.28
318121.84,2318012.5,310337.7,2877501.0
261156.02,1484377.4,258478.1,1628700.6
390837.62,2727824.0,394497.53,768153.44
279909.25,122815.625,203404.52,2201211.0
149476.92,1188565.5,391074.47,2657807.0
435628.97,208535.03,242915.9,4440135.5
241355.25,4457719.0,258801.45,1885011.1
221827.81,3186601.5,434717.6,1154625.6
384881.34,2845305.0,360211.9,3769469.5
217196.4,2263132.5,443621.72,517385.47
138035.61,3541514.0,381207.47,2574942.5
180084.16,2141999.0,175482.33,3656955.5
423480.9,1161941.6,363216.97,4655468.5
251967.77,3848145.0,190610.17,4414258.0
144927.44,2071266.4,341679.53,3127770.0
131959.55,2141780.0,185916.05,1373201.9
482143.94,4830527.5,254110.03,524438.56
182551.72,3722216.8,402138.06,2821636.5
384813.22,2519257.5,390893.25,2923372.8
100347.17,2239919.5,270765.22,2481418.5
286105.16,547240.7,365640.56,629127.4
234806.58,3284168.8,283091.16,4683257.0
308349.84,651435.2,383587.06,3563188.5
344350.2,1333171.8,290009.47,1078787.5
286615.47,1682251.6,300208.38,2037163.1
431316.34,4631587.5,295531.78,339995.12
156460.0,318800.0,87646.88,1145497.1
244375.92,324406.12,357319.16,1338481.4
457806.03,2801469.0,393776.97,3777103.0
277203.03,3237610.0,413796.56,3628228.5
347333.1,2601956.8,373918.97,2522741.2
120452.28,1018771.2,407800.84,3181046.0
301252.53,4777848.0,234320.83,416155.9
159021.64,373931.66,352639.28,3319995.8
330477.9,3266937.5,407545.1,1481671.9
324050.9,3643185.2,307930.6,2472118.5
398019.22,3080183.5,159721.17,3803429.2
223907.83,1798888.8,223818.14,3961491.5
354875.53,746118.06,442644.53,1125435.6
298625.78,5037530.5,393805.06,1768685.9
376114.78,4815343.0,287484.28,1719149.6
399829.2,1112797.4,238408.8,4377141.0
131561.62,714165.75,174368.98,3203555.5
176357.11,1590205.2,397401.16,4487866.5
338857.0,1111807.2,135785.56,2826489.5
373735.9,4116750.8,168307.22,1850135.1
257935.5,4155469.0,414181.97,3484742.8
206001.9,932703.2,371036.7,282496.5
135942.38,3374856.5,144442.95,1834594.2
302914.47,1657083.6,346162.72,2349153.0
216471.73,3961605.5,145785.33,1336928.4
246542.52,4479521.0,477794.0,1022528.4
450379.75,922377.06,462215.22,1569518.4
442829.16,2764956.5,449610.6,4360842.5
295317.62,2292327.5,207207.11,4526980.0
301038.72,4836677.0,434297.72,582069.9
277014.78,4190258.5,404698.75,4463943.0
161783.52,327303.34,194093.92,3529773.5
162617.92,1089969.1,247157.3,2471133.0
156854.45,147854.75,274940.2,1761067.2
315115.78,978904.7,194972.2,240570.8
383194.94,3517603.5,164131.47,3965751.5
215889.23,1458470.1,145985.02,3815602.0
156444.83,3963198.2,378123.72,1873968.9
310888.12,2704023.5,225542.89,2454931.5
421096.47,150410.55,197368.58,993966.5
413622.3,1116281.9,217450.48,2150929.8
508748.12,837921.8,482149.6,1232781.9
333146.9,4143931.5,389735.9,891930.0
432949.16,4988660.0,516542.47,3595545.8
466472.22,3643874.2,231428.05,3715420.2
210678.7,3940842.5,142892.36,1993300.9
356633.47,1729626.8,267004.1,4306433.0
205807.36,4776651.5,518971.78,3460063.0
147685.02,2239432.8,256124.89,4575985.5
468259.12,355302.22,441593.94,1181535.4
437996.97,3604600.5,465660.88,2437971.5
116993.16,2525269.8,369949.16,1700710.4
282014.6,646711.75,378579.53,3174740.5
337151.84,4113920.5,467093.03,4435855.0
132075.11,1855608.1,328933.34,409387.8
279512.44,1933845.5,425027.53,4535711.0
363850.28,550504.44,430575.1,4009393.0
310913.97,2225489.5,135845.73,3279112.0
324201.78,902443.9,185808.81,672494.9
243887.67,2997732.0,208516.11,1212590.9
459292.84,494192.88,304909.03,4422390.0
217165.95,2187580.0,410813.53,3345216.0
136299.5,1515933.1,90988.555,861766.5
150318.58,3328148.0,482538.62,2744081.5
246352.27,3365268.0,169167.55,2114621.2
176800.56,3408955.0,411692.22,1408201.4
309673.72,959835.44,465913.5,3303611.5
245289.81,1117735.6,200675.34,4708233.0
284025.9,1094493.1,116943.195,1749076.4
368317.97,3233260.5,145847.34,3768138.8
485988.1,4242588.0,380344.6,1219938.1
312831.9,1298277.1,457511.22,4288461.0
276016.4,4970262.0,309093.72,1315738.1
317057.6,3076364.0,317274.47,4649629.0
211270.2,441285.16,203205.83,1115109.5
447671.16,3649885.8,434091.3,4335703.5
449259.38,4731367.0,355097.84,1120885.0
481159.53,1273930.5,432254.16,921860.75
78441.34,1264959.6,292886.47,1138013.8
265793.72,2709689.5,96884.64,1246564.5
419561.6,792430.56,121352.49,2245171.0
207289.52,633610.8,358154.9,3892047.0
483557.97,3010626.5,478215.78,1625167.5
313446.66,4473070.0,375960.4,2369656.2
123561.266,764841.56,407596.3,857273.25
264162.47,4548595.0,283173.97,3557119.5
417729.6,3090214.8,285363.0,2744278.0
317560.16,2745426.0,338906.2,2317004.0
430443.84,895853.9,412747.1,4592970.0
166693.52,1593265.9,417651.84,654308.4
362844.56,3919895.2,183265.72,353817.22
312704.38,4096548.5,481217.4,3920881.5
213282.83,1994528.1,168794.98,558909.6
272930.6,824013.8,190189.1,3913244.5
160469.64,3102036.5,134104.61,3860421.5
392310.72,4373382.0,451598.06,4267957.5
325849.53,3775020.5,333905.44,378703.4
431806.2,2159465.2,261060.05,1284434.4
433409.8,4663853.5,492879.47,2185426.8
329629.88,378903.4,433604.62,1086639.4
147580.2,1036604.7,448670.9,3133525.5
280903.78,1664672.9,216099.89,1599598.9
283694.72,1572310.4,290359.4,2873128.5
232686.47,418704.47,221604.11,1747817.9
173248.42,899916.2,425288.1,4242631.0
157253.3,2374566.5,158729.78,4664529.0
217219.52,3279624.0,375769.3,332124.22
263967.28,4539112.0,346166.1,1886442.2
263427.4,4367291.5,283457.84,1799684.1
288176.9,3014412.5,162264.9,1679610.5
399564.22,4629815.0,195134.03,3056600.2
262399.44,3262517.0,324517.6,4383318.0
210758.38,736095.44,434334.62,2562434.0
452960.16,3443912.5,227814.06,1755924.8
317939.6,941497.06,191659.83,1812871.5
176531.45,324758.28,191181.83,3734876.8
173678.19,3552498.2,310335.44,954631.25
256055.47,1852650.4,158330.61,4236697.0
206005.62,687056.7,290029.94,2153224.5
292013.9,1575625.0,251577.42,1588679.9
387174.97,3627649.0,214109.14,2319506.8
449050.03,2404915.2,259828.83,309293.16
363227.6,3340467.0,486260.56,2208644.8
396059.47,2096865.4,361432.22,1025372.6
267078.72,4281167.0,431443.06,514804.9
342227.84,3974448.5,491601.66,3132995.5
469358.47,2811249.2,306100.6,2095377.4
321875.34,4799450.5,267670.2,1305310.9
408847.22,4453425.0,309856.53,1023932.44
211636.89,1277502.6,463199.22,4517311.0
329889.0,727615.06,224591.23,4143316.5
146540.03,1009658.94,401555.12,688238.8
321495.9,2666025.5,229410.98,333965.5
175363.03,4026954.0,293638.78,2325231.0
53425.36,514909.34,80254.086,1646595.1
435528.97,920843.8,366265.1,1587287.2
202181.98,621588.2,64044.605,171436.45
324570.97,3344243.0,459739.47,493354.94
163502.27,2505278.0,213943.3,4492903.5
448587.78,2865878.5,199541.92,2096385.1
185154.52,770005.94,221113.81,4682712.0
192784.7,2786729.5,157376.89,4150643.0
276549.9,921512.94,141173.94,2193623.2
191431.52,94961.97,187143.28,1415993.9
184203.72,1213426.1,226075.1,3902227.8
372423.3,2615111.0,385776.4,488238.84
236662.12,4029171.2,265446.72,842562.75
277989.75,813854.8,185251.12,3607939.5
406591.1,837887.56,345168.03,2183494.5
274531.1,4286240.5,373838.16,3305355.0
358367.22,2743565.8,398240.47,1098728.6
261395.95,4947316.0,474573.62,4529097.0
333966.72,4643280.0,342503.16,603429.6
277026.16,2095107.6,438879.1,3631198.8
351004.34,3920004.5,390138.66,1194997.6
287323.06,3176267.0,153076.39,4500426.5
372689.25,876013.94,433830.9,2405448.0
192451.23,1766492.4,460986.97,3630921.5
375688.1,5013027.5,338365.6,4277159.0
